api_well_number,county_code,api_hole_number,sidetrack,completion,well_name,company_name,operator_number,well_type,map_symbol,well_status,status_date,permit_application_date,permit_issued_date,date_spudded,date_of_total_depth,date_well_completed,date_well_plugged,date_well_confidentiality_ends,confidentiality_code,town,quad,quad_section,producing_field,producing_formation,financial_security,slant,county,region,state_lease,"proposed_depth,_ft",surface_longitude,surface_latitude,bottom_hole_longitude,bottom_hole_latitude,"true_vertical_depth,_ft","measured_depth,_ft","kickoff,_ft","drilled_depth,_ft","elevation,_ft",original_well_type,permit_fee,objective_formation,depth_fee,spacing,spacing_acres,integration,hearing_date,date_last_modified,dec_database_link,location_1
31009601170000,9,60117,0,0,Domboski U5,,9998,OD,OW,UL,12/18/2020,,,,,,,,Application Received or Permit Issued,Allegany,Knapp Creek,F,Four Mile,,True,Vertical,Cattaraugus,9.0,,,-78.5018,42.0536,-78.5018,42.0536,0.0,0.0,0.0,0.0,,NL,0.0,Devonian Shale,0.0,,,,,12/22/2020 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009601170000,"(42.0536, -78.5018)"
31009704130000,9,70413,0,0,KC 414,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Allegany,Knapp Creek,I,Bradford,,False,Vertical,Cattaraugus,9.0,,0.0,-78.52056899999998,42.015598,-78.52056899999998,42.015598,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009704130000,"(42.015598, -78.520569)"
31009708130000,9,70813,0,0,KC 814,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Allegany,Knapp Creek,I,Bradford,,False,Vertical,Cattaraugus,9.0,,0.0,-78.535179,42.001232,-78.535179,42.001232,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009708130000,"(42.001232, -78.535179)"
31009708410000,9,70841,0,0,KC 842,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Allegany,Knapp Creek,I,Bradford,,False,Vertical,Cattaraugus,9.0,,0.0,-78.53685,42.003059,-78.53685,42.003059,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009708410000,"(42.003059, -78.53685)"
31009703110000,9,70311,0,0,KC 312,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Allegany,Knapp Creek,I,Bradford,,False,Vertical,Cattaraugus,9.0,,0.0,-78.51552599999998,42.010925,-78.51552599999998,42.010925,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009703110000,"(42.010925, -78.515526)"
31009651020000,9,65102,0,0,Nichols Run Go-22,BDH Oil Inc.,1668,OD,OW,UL,03/21/2019,,,,,06/03/1963,,,Pre-1989 Well (N/A),Allegany,Knapp Creek,H,Chipmunk,Chipmunk & Bradford 2nd,False,Vertical,Cattaraugus,9.0,,0.0,-78.56180999999998,42.01817,-78.56180999999998,42.01817,1508.0,1508.0,0.0,1508.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009651020000,"(42.01817, -78.56181)"
31009705330000,9,70533,0,0,KC 534,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Allegany,Knapp Creek,I,Bradford,,False,Vertical,Cattaraugus,9.0,,0.0,-78.52485699999998,42.005852,-78.52485699999998,42.005852,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009705330000,"(42.005852, -78.524857)"
31009701360000,9,70136,0,0,KC 137,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Allegany,Olean,G,Bradford,,False,Vertical,Cattaraugus,9.0,,0.0,-78.494377,42.015118,-78.494377,42.015118,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009701360000,"(42.015118, -78.494377)"
31009701000000,9,70100,0,0,KC 101,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Allegany,Olean,G,Bradford,,False,Vertical,Cattaraugus,9.0,,0.0,-78.49187499999998,42.018669,-78.49187499999998,42.018669,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009701000000,"(42.018669, -78.491875)"
31009500670000,9,50067,0,0,Torey U5,Torrey Martha M.,1578,OD,OW,UL,08/05/2021,,,,,,,,Application Received or Permit Issued,Carrollton,Limestone,I,Chipmunk,,True,Vertical,Cattaraugus,9.0,,,-78.63308999999998,42.00567,,,0.0,0.0,0.0,0.0,,OD,0.0,,0.0,,,,,02/04/2022 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009500670000,"(42.00567, -78.63309)"
31009703640000,9,70364,0,0,KC 365,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Allegany,Knapp Creek,I,Bradford,,False,Vertical,Cattaraugus,9.0,,0.0,-78.51829499999998,42.006054,-78.51829499999998,42.006054,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009703640000,"(42.006054, -78.518295)"
31009704670000,9,70467,0,0,KC 468,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Allegany,Knapp Creek,I,Bradford,,False,Vertical,Cattaraugus,9.0,,0.0,-78.522636,42.004887,-78.522636,42.004887,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009704670000,"(42.004887, -78.522636)"
31009603720000,9,60372,0,0,Wilbur 1,M & W Oil Co.,141,OD,OW,UL,,,,,,,,,Pre-1989 Well (N/A),Allegany,Knapp Creek,F,Bradford,Bradford,False,Vertical,Cattaraugus,9.0,,0.0,-78.514533,42.074639,-78.514533,42.074639,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,01/22/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009603720000,"(42.074639, -78.514533)"
31009701490000,9,70149,0,0,KC 150,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Allegany,Olean,G,Bradford,,False,Vertical,Cattaraugus,9.0,,0.0,-78.49549899999998,42.013168,-78.49549899999998,42.013168,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009701490000,"(42.013168, -78.495499)"
31009708990000,9,70899,0,0,KC 900,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Allegany,Knapp Creek,I,Bradford,,False,Vertical,Cattaraugus,9.0,,0.0,-78.54093899999998,42.005871,-78.54093899999998,42.005871,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009708990000,"(42.005871, -78.540939)"
31009702940000,9,70294,0,0,KC 295,,9998,NL,O,UL,,,,,,,,,Pre-1989 Well (N/A),Allegany,Knapp Creek,I,Bradford,,False,Vertical,Cattaraugus,9.0,,0.0,-78.51468,42.01714,-78.51468,42.01714,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009702940000,"(42.01714, -78.51468)"
31009655310000,9,65531,0,0,Nichols Run Ho-19,BDH Oil Inc.,1668,OD,OW,UL,06/04/2021,,,,,10/06/1966,,,Pre-1989 Well (N/A),Allegany,Knapp Creek,H,Chipmunk,Chipmunk & Bradford 2nd,False,Vertical,Cattaraugus,9.0,,0.0,-78.57457999999998,42.01547,-78.57457999999998,42.01547,1164.0,1164.0,0.0,1164.0,,NL,0.0,,0.0,,,,,06/08/2021 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009655310000,"(42.01547, -78.57458)"
31009705610000,9,70561,0,0,KC 562,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Allegany,Knapp Creek,I,Bradford,,False,Vertical,Cattaraugus,9.0,,0.0,-78.525581,42.007103,-78.525581,42.007103,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009705610000,"(42.007103, -78.525581)"
31009703430000,9,70343,0,0,KC 344,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Allegany,Knapp Creek,I,Bradford,,False,Vertical,Cattaraugus,9.0,,0.0,-78.51760899999998,42.017311,-78.51760899999998,42.017311,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009703430000,"(42.017311, -78.517609)"
31009705520000,9,70552,0,0,KC 553,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Allegany,Knapp Creek,I,Bradford,,False,Vertical,Cattaraugus,9.0,,0.0,-78.52522299999998,42.002892,-78.52522299999998,42.002892,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009705520000,"(42.002892, -78.525223)"
31009655250000,9,65525,0,0,Nichols Run Ho-13,BDH Oil Inc.,1668,OD,OW,UL,04/07/2021,,,,,02/05/1965,,,Pre-1989 Well (N/A),Allegany,Knapp Creek,H,Chipmunk,Chipmunk & Bradford 2nd,False,Vertical,Cattaraugus,9.0,,0.0,-78.57219999999998,42.01767,-78.57219999999998,42.01767,1378.0,1378.0,0.0,1378.0,,NL,0.0,,0.0,,,,,05/03/2021 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009655250000,"(42.01767, -78.5722)"
31009704180000,9,70418,0,0,KC 419,,9998,NL,O,UL,,,,,,,,,Pre-1989 Well (N/A),Allegany,Knapp Creek,I,Bradford,,False,Vertical,Cattaraugus,9.0,,0.0,-78.52070999999998,42.01667,-78.52070999999998,42.01667,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009704180000,"(42.01667, -78.52071)"
31009708840000,9,70884,0,0,KC 885,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Allegany,Knapp Creek,I,Bradford,,False,Vertical,Cattaraugus,9.0,,0.0,-78.54001599999998,42.001698,-78.54001599999998,42.001698,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009708840000,"(42.001698, -78.540016)"
31009650140000,9,65014,0,0,Nichols Run Eo-5,BDH Oil Inc.,1668,OD,OW,UL,02/13/2019,,,,,06/01/1960,,,Pre-1989 Well (N/A),Allegany,Knapp Creek,H,Chipmunk,Chipmunk & Bradford 2nd,False,Vertical,Cattaraugus,9.0,,0.0,-78.56686999999998,42.01309,-78.56686999999998,42.01309,1261.0,1261.0,0.0,1261.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009650140000,"(42.01309, -78.56687)"
31009600200000,9,60020,0,0,Kurty U04,,9998,OD,OW,UL,,,,,,,,,Pre-1989 Well (N/A),Allegany,Knapp Creek,I,,,True,Vertical,Cattaraugus,9.0,,,-78.50288999999998,42.02898,-78.50288999999998,42.02898,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009600200000,"(42.02898, -78.50289)"
31009651250000,9,65125,0,0,Nichols Run Gw-19,BDH Oil Inc.,1668,IW,O,UL,05/27/2021,,,,,06/02/1962,,,Pre-1989 Well (N/A),Allegany,Knapp Creek,H,Chipmunk,Chipmunk & Bradford 2nd,False,Vertical,Cattaraugus,9.0,,0.0,-78.57079,42.01826,-78.57079,42.01826,1319.0,1319.0,0.0,1319.0,,NL,0.0,,0.0,,,,,05/28/2021 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009651250000,"(42.01826, -78.57079)"
31009650710000,9,65071,0,0,Nichols Run Fo-11,BDH Oil Inc.,1668,OD,OW,UL,01/17/1986,,,,,06/05/1962,,,Pre-1989 Well (N/A),Allegany,Knapp Creek,H,Chipmunk,Chipmunk & Bradford 2nd,False,Vertical,Cattaraugus,9.0,,0.0,-78.55236999999998,42.01523,-78.55236999999998,42.01523,1630.0,1630.0,0.0,1630.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009650710000,"(42.01523, -78.55237)"
31009701810000,9,70181,0,0,KC 182,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Allegany,Knapp Creek,I,Bradford,,False,Vertical,Cattaraugus,9.0,,0.0,-78.502052,42.000343,-78.502052,42.000343,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009701810000,"(42.000343, -78.502052)"
31009600560000,9,60056,0,0,Kurty U40,,9998,OD,OW,UL,,,,,,,,,Pre-1989 Well (N/A),Allegany,Olean,G,,,True,Vertical,Cattaraugus,9.0,,,-78.49682,42.02451,,,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009600560000,"(42.02451, -78.49682)"
31009706930000,9,70693,0,0,KC 694,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Allegany,Knapp Creek,I,Bradford,,False,Vertical,Cattaraugus,9.0,,0.0,-78.529785,42.008049,-78.529785,42.008049,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009706930000,"(42.008049, -78.529785)"
31009701110000,9,70111,0,0,KC 112,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Allegany,Olean,G,Bradford,,False,Vertical,Cattaraugus,9.0,,0.0,-78.493042,42.018261,-78.493042,42.018261,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009701110000,"(42.018261, -78.493042)"
31009653660000,9,65366,0,0,Nichols Run Hw-30,BDH Oil Inc.,1668,IW,O,UL,04/06/2021,,,,,07/07/1965,,,Pre-1989 Well (N/A),Allegany,Knapp Creek,H,Chipmunk,Chipmunk & Bradford 2nd,False,Vertical,Cattaraugus,9.0,,1389.0,-78.57250999999998,42.0127,-78.57250999999998,42.0127,1389.0,1389.0,0.0,1389.0,,NL,0.0,,0.0,,,,,04/14/2021 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009653660000,"(42.0127, -78.57251)"
31009702580000,9,70258,0,0,KC 259,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Allegany,Knapp Creek,I,Bradford,,False,Vertical,Cattaraugus,9.0,,0.0,-78.512268,42.018391,-78.512268,42.018391,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009702580000,"(42.018391, -78.512268)"
31009705200000,9,70520,0,0,KC 521,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Allegany,Knapp Creek,I,Bradford,,False,Vertical,Cattaraugus,9.0,,0.0,-78.52419999999998,42.015896,-78.52419999999998,42.015896,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009705200000,"(42.015896, -78.5242)"
31009709580000,9,70958,0,0,KC 959,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Allegany,Knapp Creek,H,Bradford,,False,Vertical,Cattaraugus,9.0,,0.0,-78.54466999999998,42.005337,-78.54466999999998,42.005337,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009709580000,"(42.005337, -78.54467)"
31009709160000,9,70916,0,0,KC 917,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Allegany,Knapp Creek,H,Bradford,,False,Vertical,Cattaraugus,9.0,,0.0,-78.54199199999998,42.003597,-78.54199199999998,42.003597,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009709160000,"(42.003597, -78.541992)"
31009706360000,9,70636,0,0,KC 637,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Allegany,Knapp Creek,I,Bradford,,False,Vertical,Cattaraugus,9.0,,0.0,-78.528259,42.007694,-78.528259,42.007694,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009706360000,"(42.007694, -78.528259)"
31009690640000,9,69064,0,0,DOT 2,Messer Oil Corp.,184,NL,O,UL,08/23/2017,,,,,,,,Pre-1989 Well (N/A),Allegany,Olean,G,,,False,Vertical,Cattaraugus,9.0,,,-78.485838,42.011103,-78.485838,42.011103,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,04/19/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009690640000,"(42.011103, -78.485838)"
31029090950000,29,9095,0,0,"Grand Isle Gas Co, Inc 1",Other Gas,9837,GD,GW,UN,,,,,,,,,Pre-1989 Well (N/A),Grand Island,Buffalo NW,B,,,False,Vertical,Erie,9.0,,,-78.947799,42.969491,-78.947799,42.969491,800.0,800.0,0.0,800.0,800.0,NL,0.0,Medina,0.0,,,,,08/02/2018 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31029090950000,"(42.969491, -78.947799)"
31013158040000,13,15804,0,0,D Eckstrom 14,Valley Drilling Corp. of America,740,OD,OW,UL,,12/03/1980,12/05/1980,04/28/1981,04/29/1981,05/07/1981,,,Pre-1989 Well (N/A),Busti,Lakewood,H,Busti,Glade,True,Vertical,Chautauqua,9.0,,625.0,-79.29797999999998,42.00363,-79.29797999999998,42.00363,545.0,545.0,0.0,545.0,1375.0,NL,0.0,Glade,0.0,,,,,11/28/2018 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013158040000,"(42.00363, -79.29798)"
31013137340000,13,13734,0,0,Wisiewski 1010,Texas Western Drlg Co.,528,GD,GW,UN,08/23/2017,11/15/1978,11/15/1978,12/29/1978,01/03/1979,01/03/1979,,,Pre-1989 Well (N/A),Dunkirk,Dunkirk,B,Lakeshore,Medina,True,Vertical,Chautauqua,9.0,,2400.0,-79.30776,42.46485,-79.30776,42.46485,2202.0,2202.0,0.0,2202.0,710.0,NL,0.0,Medina,0.0,,,,,07/06/2005 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013137340000,"(42.46485, -79.30776)"
31013020460000,13,2046,0,0,Navaro William 1,Reservation Gas,9318,GD,GW,UN,,,,,,,,,Pre-1989 Well (N/A),Hanover,Farnham,G,Lakeshore,Medina,False,Vertical,Chautauqua,9.0,,0.0,-79.11781999999998,42.50391,-79.11781999999998,42.50391,2114.0,2114.0,0.0,2114.0,725.0,NL,0.0,,0.0,,,,,01/24/2003 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013020460000,"(42.50391, -79.11782)"
31013028500000,13,2850,0,0,Ursitti Lorenze,Republic Light Heat & Power,9254,GD,GW,UN,,,,06/15/1910,,07/19/1910,,,Pre-1989 Well (N/A),Sheridan,Silver Creek,G,Lakeshore,Medina,False,Vertical,Chautauqua,9.0,,0.0,-79.23027,42.50886,-79.23027,42.50886,2011.0,2011.0,0.0,2011.0,680.0,NL,0.0,,0.0,,,,,01/24/2003 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013028500000,"(42.50886, -79.23027)"
31013020310000,13,2031,0,0,Barbeau Alexis C 1,Reservation Gas,9318,GD,GW,UN,,,,,,03/18/1933,,,Pre-1989 Well (N/A),Hanover,Farnham,D,Lakeshore,Medina,False,Vertical,Chautauqua,9.0,,0.0,-79.11468999999998,42.55754,-79.11468999999998,42.55754,1931.0,1931.0,0.0,1931.0,620.0,NL,0.0,,0.0,,,,,01/24/2003 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013020310000,"(42.55754, -79.11469)"
31015041930000,15,4193,0,0,Keckman 1,NYS Natural Gas Co.,290,NL,O,UN,04/14/2020,,,,,,,,Pre-1989 Well (N/A),Van Etten,Van Etten,E,Van Etten,,False,Vertical,Chemung,8.0,,0.0,-76.58047999999998,42.19688,-76.58047999999998,42.19688,0.0,0.0,0.0,0.0,1147.0,NL,0.0,,0.0,,,,,04/14/2020 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31015041930000,"(42.19688, -76.58048)"
31013116200000,13,11620,0,0,Kraft 1,Basic Energy Producers Inc.,301,GD,GW,UL,08/23/2017,09/23/1975,09/24/1975,12/29/1975,02/17/1976,02/25/1976,,,Pre-1989 Well (N/A),Portland,Brocton,G,Lakeshore,Medina,True,Vertical,Chautauqua,9.0,,2300.0,-79.46273999999998,42.38881,-79.46273999999998,42.38881,2307.0,2307.0,0.0,2307.0,691.0,NL,0.0,Medina,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013116200000,"(42.38881, -79.46274)"
31029041230000,29,4123,0,0,Irish 1,Paulmar Gas & Oil,9464,DW,DH,UL,07/17/2013,,,08/10/1960,,11/15/1960,,,Pre-1989 Well (N/A),Hamburg,Eden,A,,,False,Vertical,Erie,9.0,,0.0,-78.9667,42.71409,-78.9667,42.71409,1960.0,1960.0,0.0,1960.0,622.0,NL,0.0,,0.0,,,,,11/30/2017 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31029041230000,"(42.71409, -78.9667)"
31013053900000,13,5390,0,0,Nichols 1,WilcoxWilcox & Wilcox,131,OD,OW,UL,08/23/2017,10/17/1967,10/20/1967,10/30/1967,04/10/1968,04/10/1968,,,Pre-1989 Well (N/A),Busti,Lakewood,I,Busti,Glade,False,Vertical,Chautauqua,9.0,,700.0,-79.2519,42.01619,-79.2519,42.01619,720.0,720.0,0.0,720.0,1570.0,NL,0.0,,0.0,,,,,01/24/2003 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013053900000,"(42.01619, -79.2519)"
31029149830000,29,14983,0,0,Willet White R-99,Finance Oil & Gas,9355,DH,DH,UN,,,,,08/14/1926,,,,Pre-1989 Well (N/A),Collins,North Collins,H,,Medina,False,Vertical,Erie,9.0,,,-78.951457,42.523907,-78.951457,42.523907,2205.0,2205.0,0.0,2205.0,735.0,NL,0.0,Medina,0.0,,,,,01/09/2013 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31029149830000,"(42.523907, -78.951457)"
31029147090000,29,14709,0,0,Nan Jimmerson R-96,Finance Oil & Gas,9355,GD,GW,UN,,,,,06/07/1926,,,,Pre-1989 Well (N/A),Hanover,Farnham,D,,Medina,False,Vertical,Chautauqua,9.0,,,-79.096447,42.562833,-79.096447,42.562833,1912.0,1912.0,0.0,1912.0,585.0,NL,0.0,Medina,0.0,,,,,12/20/2012 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31029147090000,"(42.562833, -79.096447)"
31029136180000,29,13618,0,0,Hokan  1,Kayak Gas & Oil Co. Inc.,498,GD,GW,UL,,08/10/1978,08/14/1978,09/10/1978,09/18/1978,09/18/1978,,,Pre-1989 Well (N/A),Evans,Farnham,C,Lakeview,Medina,True,Vertical,Erie,9.0,,1600.0,-79.03548,42.62313,-79.03548,42.62313,1810.0,1810.0,0.0,1810.0,687.0,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31029136180000,"(42.62313, -79.03548)"
31029138860000,29,13886,0,0,St Paul Society 1,St Paul,9746,NL,O,UL,,,,,,,,,Pre-1989 Well (N/A),Evans,Eden,D,,,False,Vertical,Erie,9.0,,1429.0,-78.99396,42.69964,-78.99396,42.69964,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,06/25/2020 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31029138860000,"(42.69964, -78.99396)"
31029146810000,29,14681,0,0,Amos Pierce R-57,Finance Oil & Gas,9355,GD,GW,UN,08/23/2017,,,,09/19/1919,,,,Pre-1989 Well (N/A),Collins,North Collins,D,,Medina,False,Vertical,Erie,9.0,,,-78.98925199999998,42.546384,-78.98925199999998,42.546384,2094.0,2094.0,0.0,2094.0,670.0,NL,0.0,Medina,0.0,,,,,12/17/2012 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31029146810000,"(42.546384, -78.989252)"
